customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6161-IHCHJ,Male,1,No,Yes,56,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.46,4742.61,Yes
6162-ACFDH,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,111.48,5803.25,No
6163-JHJIE,Male,1,No,No,24,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,43.99,1098.59,No
6164-GBFDH,Male,0,No,Yes,46,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),93.69,4324.51,No
6165-IBFFG,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,70.54,3574.61,No
6166-BCHIC,Female,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.38,2806.11,No
6167-CDJED,Female,0,No,No,15,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,75.76,1139.2,Yes
6168-JGDIA,Female,0,Yes,No,35,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,92.59,3225.38,No
6169-FGGGB,Female,0,Yes,No,27,Yes,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),38.97,1062.96,Yes
6170-CFIIB,Male,0,Yes,No,64,No,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),117.51,7566.87,No
6171-HAAGH,Male,0,Yes,Yes,71,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.05,5005.29,Yes
6172-GIFDA,Female,0,No,No,52,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.65,5310.04,No
6173-CAJAF,Male,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),20.07,780.51,Yes
6174-DEJGG,Male,1,No,No,18,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),33.46,564.36,Yes
6175-GBFDJ,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,51.98,2246.37,Yes
6176-FJJAA,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),90.37,2573.9,No
6177-BJGED,Male,0,Yes,No,43,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,49.5,2142.76,No
6178-JIBAG,Male,0,Yes,No,26,No,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),97.22,2507.91,Yes
6179-HBBBI,Male,0,Yes,No,72,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,31.41,2227.61,No
6180-ECDFD,Female,0,No,No,33,Yes,Yes,No,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.28,2042.86,No
6181-JFGHG,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.55,1133.8,Yes
6182-FGHBI,Male,1,Yes,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),28.03,1561.24,No
6183-GIAFI,Female,0,No,Yes,6,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),91.98,546.83,No
6184-FJGEG,Female,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),107.55,7159.13,No
6185-FJHCJ,Male,1,No,Yes,50,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),107.24,5318.91,No
6186-AICJJ,Male,1,Yes,No,7,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),45.15,324.42,Yes
6187-CJDEH,Female,0,Yes,No,55,No,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,116.65,6449.47,Yes
6188-HHAJH,Female,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),99.67,5690.8,Yes
6189-ECJEE,Female,0,No,No,68,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),42.39,2871.03,No
6190-AIEBB,Female,0,Yes,No,7,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),107.43,745.66,No
6191-GIEDB,Female,0,Yes,No,65,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,37.51,2428.15,No
6192-DDIGH,Female,0,No,No,23,Yes,No,No,No,No,Yes,No,Yes,No,One year,No,Electronic check,33.12,801.44,No
6193-AGBHE,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,107.76,4383.43,No
6194-DIEAE,Male,0,No,Yes,53,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),112.3,5940.06,Yes
6195-GJIEE,Female,0,Yes,No,15,No,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.15,943.08,No
6196-CEEDF,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.63,262.81,Yes
6197-ICCJF,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,50.67,2958.07,No
6198-EHHIJ,Female,0,Yes,No,45,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),96.04,4323.54,No
6199-HEGHE,Female,0,Yes,Yes,12,Yes,No,No,No,Yes,Yes,No,No,No,Two year,No,Mailed check,103.4,1289.95,No
6200-CHGIE,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,38.48,1360.7,No
6201-GDACJ,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.69,4652.42,No
6202-DIDHD,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.45,5227.95,Yes
6203-GHFJB,Male,0,No,No,57,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,96.3,5463.58,No
6204-IDFIA,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,98.89,1827.09,No
6205-DDEDB,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,41.48,735.52,No
6206-IDJAJ,Female,0,Yes,No,59,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),102.25,6045.36,Yes
6207-GBICI,Male,0,No,No,16,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.82,1137.56,No
6208-BFIIC,Male,0,Yes,No,10,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),19.22,222.17,No
6209-JAGDI,Female,0,No,No,14,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),86.12,1224.12,No
6210-IBGHA,Male,1,No,Yes,71,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,97.14,6878.35,No
6211-EEJBI,Male,0,Yes,Yes,16,No,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),97.74,1564.47,Yes
6212-JCDED,Male,0,Yes,No,4,No,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),113.16,434.06,No
6213-FAFEJ,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,26.76,1625.87,No
6214-CIJCE,Female,0,No,Yes,3,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),37.16,62.31,No
6215-AEFAH,Male,0,Yes,Yes,55,Yes,No,No,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,112.47,6174.41,No
6216-EFBIH,Female,0,Yes,No,47,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),94.56,4410.18,Yes
6217-HFJDB,Female,0,No,No,47,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),60.54,2890.32,No
6218-IAHHF,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),32.12,1114.01,Yes
6219-FBFEG,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),103.4,3309.14,Yes
6220-GFCGE,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),49.7,968.22,No
6221-EBIHA,Male,0,No,No,4,Yes,Yes,No,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),103.07,364.2,No
6222-ADJHA,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.84,4740.49,No
6223-BBEJE,Female,0,No,No,68,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),72.77,4947.99,No
6224-IGIFI,Female,0,No,No,20,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.47,1548.35,No
6225-IGGDE,Male,0,No,No,31,No,Yes,No,No,No,Yes,No,No,No,Two year,No,Electronic check,60.81,1892.62,No
6226-FCEGB,Female,0,No,No,17,Yes,No,No,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,29.22,450.74,No
6227-GGDDH,Male,1,Yes,Yes,57,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,77.75,4425.07,No
6228-AFEBB,Male,1,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,61.01,1397.21,Yes
6229-FHFAC,Male,0,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),64.83,295.69,Yes
6230-ADDJD,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,79.23,4168.7,Yes
6231-ECJGA,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),32.49,2303.68,No
6232-JIBHA,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,42.42,2310.89,No
6233-DJGAJ,Female,1,Yes,No,4,No,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,47.31,226.41,Yes
6234-BHCFH,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,56.47,3832.97,No
6235-DIJIH,Female,0,No,Yes,40,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,27.93,1099.86,No
6236-IJIEJ,Male,0,No,Yes,6,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),33.95,155.7,No
6237-JACJG,Male,0,Yes,Yes,0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),44.01,6.35,No
6238-JBJEG,Male,1,No,No,51,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.86,4499.91,No
6239-BECGG,Female,0,No,Yes,25,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,86.4,2117.43,No
6240-AFGFC,Male,0,No,No,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,18.93,1124.07,No
6241-HGADG,Male,0,No,No,11,Yes,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,25.21,323.41,No
6242-JEJBJ,Female,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.9,4789.9,No
6243-IIAAG,Female,0,Yes,Yes,18,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),61.36,1150.71,No
6244-FFFGH,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,48.02,188.23,No
6245-EBIAG,Male,0,No,Yes,4,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,69.07,288.81,No
6246-BHGED,Male,0,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.4,2045.82,No
6247-CJGBH,Female,0,No,No,69,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.79,2228.22,No
6248-CDEFA,Male,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,25.11,1450.82,No
6249-DBJBF,Female,0,No,Yes,51,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,25.32,1300.26,No
6250-CJEGE,Female,0,No,No,17,No,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),38.16,610.71,Yes
6251-EJEFH,Male,0,Yes,Yes,63,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.69,6180.63,No
6252-FGGJH,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,99.86,914.73,Yes
6253-DIDDH,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),111.07,2401.62,No
6254-EFDDJ,Female,0,No,No,67,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),85.45,5736.32,Yes
6255-ADBEA,Female,0,Yes,No,51,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,56.34,2919.73,No
6256-GICAB,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,31.11,1381.39,Yes
6257-HADDJ,Male,0,No,No,69,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,40.35,2752.72,No
6258-BHCHB,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,62.84,1615.45,Yes
6259-JIHGA,Female,1,No,No,69,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,43.42,2994.87,No
6260-CAEGF,Female,0,Yes,No,42,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.14,2084.56,No
6261-IEAAH,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),114.3,7747.28,No
6262-HEADG,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.37,3593.33,Yes
6263-AIIEE,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,33.61,2177.61,No
6264-DACFG,Male,0,Yes,Yes,62,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,53.3,3318.17,Yes
6265-GFCBI,Male,0,No,No,12,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),21.9,243.79,No
6266-CFEGA,Male,0,Yes,Yes,50,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.9,4049.5,Yes
6267-HFCDG,Female,0,No,Yes,4,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,91.5,395.6,No
6268-DHGFB,Female,0,No,Yes,46,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,59.15,2704.76,No
6269-JCACG,Male,0,No,No,35,No,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),74.23,2587.83,No
6270-JAHGC,Female,0,Yes,Yes,35,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.13,3743.88,No
6271-EGCGF,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,38.98,1919.91,No
6272-BBGIJ,Male,0,Yes,No,55,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,34.79,1893.87,Yes
6273-DDEBH,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,44.38,793.41,Yes
6274-HEDBF,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),40.37,771.82,No
6275-BFHJC,Male,1,No,Yes,21,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),107.29,2238.55,No
6276-EFCCA,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),22.67,630.8,Yes
6277-GBEEC,Female,0,No,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,26.6,1599.59,No
6278-IDFFD,Male,0,Yes,No,43,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.94,4931.01,Yes
6279-HDDDJ,Female,0,Yes,No,67,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,58.02,3865.69,No
6280-IFFAC,Female,1,Yes,No,66,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.54,4555.87,No
6281-JIJDC,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),77.17,3695.06,Yes
6282-FHJCA,Male,0,Yes,No,58,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.8,5709.03,No
6283-JDAFD,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,90.63,259.43,Yes
6284-DGGEF,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,55.99,2106.86,No
6285-CIDHA,Male,0,No,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,99.78,572.44,No
6286-CGCJB,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,94.15,6570.77,No
6287-JJIGJ,Male,0,Yes,No,48,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),107.65,5137.03,No
6288-JEEHI,Male,0,No,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),43.69,636.71,No
6289-GCIIE,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,27.68,214.26,No
6290-FEFFA,Female,0,Yes,No,46,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,28.79,1314.06,No
6291-DHAGG,Male,0,No,No,67,Yes,No,No,No,No,No,No,Yes,Yes,One year,No,Electronic check,73.56,4911.84,No
6292-CIJAD,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.72,1981.44,Yes
6293-HAIFF,Male,1,No,No,18,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),22.57,399.31,No
6294-CBCCE,Male,0,Yes,Yes,46,Yes,Yes,No,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,103.35,4708.91,No
6295-BADIF,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),105.97,5494.88,No
6296-FHDEC,Female,0,Yes,Yes,26,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.42,1470.94,No
6297-CHEAG,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),31.39,82.43,Yes
6298-CHHDE,Male,0,No,No,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,43.36,2534.11,No
6299-EACBF,Female,0,Yes,Yes,61,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.12,5361.8,No
6300-CCECA,Male,1,No,No,58,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),88.15,5091.01,No
6301-GHDDI,Female,0,No,Yes,60,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),89.59,5410.55,No
6302-JJIEA,Male,1,No,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,105.22,5827.01,No
6303-DBIID,Male,1,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),108.16,4993.54,Yes
6304-FAEHB,Female,1,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,118.92,5586.68,No
6305-FIAFG,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),54.03,531.82,Yes
6306-GAIAA,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),111.09,3490.14,Yes
6307-GDHFE,Female,0,No,Yes,64,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,83.48,5356.34,No
6308-HFBDD,Female,0,No,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,30.48,725.59,No
6309-FAFHB,Female,0,No,No,28,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),78.51,2236.35,No
6310-EJHHC,Female,0,No,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,56.66,300.68,No
6311-CEFEE,Male,0,No,No,16,Yes,No,No,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,25.53,415.0,No
6312-HDGHD,Male,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),43.21,1073.4,No
6313-FBCAH,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,90.72,3216.51,No
6314-FHJJE,Female,0,No,Yes,60,No,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,53.49,3259.36,No
6315-FABGD,Female,0,No,No,70,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,83.84,5892.09,No
6316-BJDBE,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),110.7,3734.72,No
6317-BGDFI,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.22,3846.21,No
6318-DCHBC,Female,1,No,No,55,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,115.22,6386.05,No
6319-IEEBF,Female,0,No,No,64,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,53.02,3402.04,No
6320-IHGBA,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),107.38,4283.76,Yes
6321-EAEDA,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),116.27,2767.61,Yes
6322-DDDDA,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,70.84,2322.63,No
6323-FEBFI,Male,0,No,Yes,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.09,409.23,Yes
6324-BIBDE,Female,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,53.8,2930.04,No
6325-IHFIF,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,61.27,1790.92,No
6326-AHIEI,Female,0,No,Yes,67,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,85.4,5734.49,No
6327-GCAJB,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),62.74,1231.21,No
6328-HDGCF,Male,0,No,No,9,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.82,862.81,Yes
6329-GGDEF,Male,1,Yes,No,32,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.42,2866.08,No
6330-BCHJG,Female,0,No,Yes,3,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,51.17,183.04,Yes
6331-JJGJD,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),100.19,2212.79,No
6332-JHCEE,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.31,6497.8,Yes
6333-BBIBC,Female,1,No,Yes,52,Yes,Yes,No,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),81.04,4167.58,No
6334-HAFFJ,Male,1,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.06,107.17,Yes
6335-DJEEE,Male,0,Yes,No,17,Yes,Yes,No,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),69.63,1171.19,No
6336-GCDDE,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),64.18,1015.25,Yes
6337-ACECH,Male,0,No,No,57,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.03,1121.5,Yes
6338-JAHHG,Female,0,Yes,No,66,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),119.13,7877.64,No
6339-EACFD,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.24,6417.74,No
