customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod,MonthlyCharges,TotalCharges,Churn,PredictedChurnProb,PredictedChurn,RiskTier,AtRiskRevenue
6622-EHJII,Female,0,Yes,No,38,Month-to-month,Fiber optic,No,No,Electronic check,30.17,1176.05,Yes,0.6853616634002134,1,High,30.17
6623-ACJBH,Male,0,Yes,Yes,16,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),79.44,1252.94,Yes,0.6853870513752596,1,High,79.44
6624-HAHEC,Male,1,Yes,Yes,69,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),35.61,2466.01,No,0.4561863155518228,0,Medium,0.0
6625-JGAAJ,Female,1,Yes,Yes,8,One year,Fiber optic,No,Yes,Electronic check,58.15,486.27,Yes,0.5504381320057322,1,Medium,58.15
6626-DEJFC,Male,1,Yes,No,45,Month-to-month,DSL,No,No,Bank transfer (automatic),42.15,1918.35,Yes,0.45991200104605673,0,Medium,0.0
6627-FDDAH,Female,1,Yes,No,5,Two year,Fiber optic,No,Yes,Electronic check,99.14,465.28,Yes,0.5978368217577499,1,Medium,99.14
6628-JHFJA,Male,0,Yes,Yes,67,Month-to-month,Fiber optic,No,No,Credit card (automatic),36.53,2496.98,Yes,0.5625316677099357,1,Medium,36.53
6629-IIAEE,Female,0,Yes,Yes,15,Month-to-month,No,Yes,Yes,Mailed check,116.26,1769.3,No,0.48893861140019607,0,Medium,0.0
6630-DJAGB,Female,0,Yes,No,28,Month-to-month,DSL,No,No,Mailed check,30.14,868.22,No,0.5573789587419772,1,Medium,30.14
6631-FHHJH,Female,0,Yes,Yes,40,Month-to-month,No,Yes,Yes,Mailed check,60.21,2416.99,No,0.3980047749254725,0,Medium,0.0
6632-HCEJD,Male,0,Yes,No,67,Month-to-month,Fiber optic,No,No,Mailed check,96.36,6440.4,No,0.5595650226432821,1,Medium,96.36
6633-IJEAB,Male,0,Yes,No,61,Month-to-month,Fiber optic,No,No,Credit card (automatic),29.95,1825.81,No,0.5695922068602496,1,Medium,29.95
6634-BEIFI,Female,0,No,No,39,Month-to-month,Fiber optic,No,No,Credit card (automatic),50.07,1945.32,No,0.6506190268422719,1,Medium,50.07
6635-CGHIC,Male,0,No,Yes,61,Month-to-month,Fiber optic,No,No,Credit card (automatic),64.19,3877.05,Yes,0.6196608697714494,1,Medium,64.19
6636-CDECH,Female,0,Yes,No,23,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),95.76,2244.96,Yes,0.6019637042610547,1,Medium,95.76
6637-CIGGB,Female,0,Yes,No,5,One year,No,No,No,Electronic check,98.31,492.31,No,0.5002352697762584,1,Medium,98.31
6638-IEIHA,Male,0,No,Yes,39,Two year,Fiber optic,No,No,Electronic check,105.26,4059.45,No,0.5068073007266047,1,Medium,105.26
6639-GAABB,Female,0,No,No,69,Month-to-month,No,No,No,Mailed check,49.26,3390.89,No,0.4542654523343872,0,Medium,0.0
6640-EDCHF,Male,0,No,No,57,Month-to-month,Fiber optic,No,No,Mailed check,19.56,1106.98,Yes,0.5723914457700793,1,Medium,19.56
6641-HFIFF,Female,0,Yes,Yes,13,Month-to-month,No,Yes,No,Electronic check,91.39,1146.73,Yes,0.5886645694774895,1,Medium,91.39
6642-IJIIJ,Male,0,No,No,44,Two year,DSL,No,Yes,Electronic check,35.65,1538.18,No,0.3438890827544197,0,Medium,0.0
6643-JGIGA,Female,0,No,Yes,5,One year,Fiber optic,No,No,Electronic check,57.79,246.73,No,0.5975348496849535,1,Medium,57.79
6644-FACBH,Female,0,Yes,No,22,Month-to-month,No,No,Yes,Credit card (automatic),100.1,2168.23,No,0.5454944107228242,1,Medium,100.1
6645-CGGJE,Male,0,Yes,No,61,Month-to-month,No,No,Yes,Credit card (automatic),80.27,4857.92,Yes,0.4077403185037225,0,Medium,0.0
6646-CHBGF,Female,0,Yes,Yes,16,Two year,No,No,No,Credit card (automatic),107.1,1753.84,No,0.40211094880130754,0,Medium,0.0
6647-CBBBE,Female,1,Yes,Yes,69,Month-to-month,DSL,No,Yes,Mailed check,84.6,5865.0,No,0.38888776320347807,0,Medium,0.0
6648-AHHJJ,Male,0,Yes,No,27,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),57.02,1576.83,No,0.6003326235308751,1,Medium,57.02
6649-FEBGD,Female,0,No,No,12,Month-to-month,DSL,No,Yes,Electronic check,21.39,220.53,Yes,0.650627607668926,1,Medium,21.39
6650-HEJFB,Male,0,Yes,No,28,Month-to-month,Fiber optic,No,No,Mailed check,19.5,562.93,No,0.6410592578110703,1,Medium,19.5
6651-JAEDI,Female,0,Yes,No,44,Month-to-month,DSL,Yes,No,Mailed check,43.67,1961.65,No,0.466353456925876,0,Medium,0.0
6652-BJHBF,Male,0,No,No,19,Month-to-month,DSL,No,No,Credit card (automatic),83.96,1640.57,No,0.6497584396271784,1,Medium,83.96
6653-IADAD,Female,1,Yes,Yes,57,One year,Fiber optic,No,Yes,Mailed check,90.84,5133.71,No,0.33202565301464376,0,Medium,0.0
6654-EFDIE,Female,0,Yes,No,53,Month-to-month,Fiber optic,No,No,Electronic check,53.11,2802.74,Yes,0.595916686650957,1,Medium,53.11
6655-HHCGH,Female,0,Yes,No,63,Two year,DSL,Yes,No,Mailed check,104.27,6555.36,No,0.2300518474304502,0,Low,0.0
6656-BAJIC,Male,0,Yes,No,51,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),114.22,5793.93,No,0.5514310121145406,1,Medium,114.22
6657-BIIGF,Male,0,Yes,Yes,42,One year,DSL,No,No,Electronic check,48.42,1999.08,No,0.35854828707548575,0,Medium,0.0
6658-CBBJD,Male,0,No,No,17,Month-to-month,DSL,No,No,Electronic check,53.89,903.23,No,0.7026073318195267,1,High,53.89
6659-AAGFD,Male,0,Yes,No,53,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),59.35,3166.73,Yes,0.5123845577462661,1,Medium,59.35
6660-AJJBB,Female,0,No,No,59,Two year,Fiber optic,No,No,Electronic check,46.34,2757.13,No,0.44879354839144525,0,Medium,0.0
6661-IAGGC,Female,0,Yes,No,70,Month-to-month,Fiber optic,No,No,Electronic check,83.96,5884.92,No,0.5441254603557989,1,Medium,83.96
6662-AHFBH,Male,1,No,No,0,Two year,DSL,Yes,No,Mailed check,110.72,28.59,No,0.41628985208545305,0,Medium,0.0
6663-JCHAB,Male,0,No,Yes,36,One year,Fiber optic,Yes,Yes,Bank transfer (automatic),61.6,2237.98,No,0.29393874750195936,0,Low,0.0
6664-CHIDB,Male,0,No,No,48,One year,DSL,No,No,Mailed check,36.37,1775.31,No,0.2268589566793069,0,Low,0.0
6665-IJBIA,Female,0,Yes,Yes,34,Month-to-month,DSL,No,No,Bank transfer (automatic),37.92,1336.76,No,0.5040846214405648,1,Medium,37.92
6666-CDHFB,Male,0,No,Yes,66,Two year,Fiber optic,No,No,Electronic check,91.63,6055.53,Yes,0.49484392832749685,0,Medium,0.0
6667-AFJDJ,Male,0,No,No,34,Month-to-month,No,No,No,Mailed check,92.89,3184.91,Yes,0.5461704767334623,1,Medium,92.89
6668-JIJHJ,Female,0,No,No,8,Two year,DSL,No,No,Mailed check,66.55,565.73,No,0.48111583064063773,0,Medium,0.0
6669-HEHAH,Female,0,Yes,No,36,Two year,DSL,No,No,Credit card (automatic),95.59,3482.53,No,0.3772972812482005,0,Medium,0.0
6670-GEEAF,Male,0,Yes,No,59,Month-to-month,DSL,No,No,Mailed check,70.1,4140.42,Yes,0.46826752244870784,0,Medium,0.0
6671-BDGGJ,Female,0,Yes,No,55,Two year,Fiber optic,Yes,No,Bank transfer (automatic),49.1,2742.39,Yes,0.293883131582684,0,Low,0.0
6672-DHCIG,Male,0,Yes,No,11,Month-to-month,DSL,No,No,Bank transfer (automatic),32.23,358.43,Yes,0.5763568065375339,1,Medium,32.23
6673-GEIIE,Female,0,No,Yes,70,Two year,DSL,No,No,Electronic check,70.65,4964.81,No,0.32365251714529386,0,Low,0.0
6674-BCEHI,Male,0,No,No,70,One year,No,No,No,Credit card (automatic),103.27,7213.71,Yes,0.22964852920560602,0,Low,0.0
6675-FHDDC,Male,1,No,Yes,3,Month-to-month,DSL,No,No,Credit card (automatic),112.42,385.76,No,0.7477347062403749,1,High,112.42
6676-JFBGG,Male,0,Yes,No,60,Month-to-month,Fiber optic,No,Yes,Mailed check,24.19,1423.14,No,0.4374648369827099,0,Medium,0.0
6677-BEEFA,Male,0,Yes,No,44,One year,No,No,No,Electronic check,111.68,4889.72,No,0.30973654001329676,0,Low,0.0
6678-FCDAI,Female,0,Yes,Yes,49,One year,DSL,No,No,Bank transfer (automatic),36.15,1746.52,No,0.2416289816909601,0,Low,0.0
6679-AJJFE,Female,0,Yes,Yes,49,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),79.67,3895.93,Yes,0.5879320118626123,1,Medium,79.67
6680-HCBAD,Female,0,No,No,47,Month-to-month,Fiber optic,No,No,Electronic check,62.56,2967.12,Yes,0.692244776436969,1,High,62.56
6681-DDAEC,Female,1,Yes,No,22,Month-to-month,No,No,No,Mailed check,89.49,2017.2,Yes,0.5349344439376403,1,Medium,89.49
6682-HEDBE,Male,0,No,No,7,Two year,No,No,Yes,Credit card (automatic),72.04,516.04,No,0.35798884784603974,0,Medium,0.0
6683-FACHD,Male,1,No,No,28,Month-to-month,Fiber optic,No,Yes,Mailed check,57.75,1628.76,No,0.596513457480247,1,Medium,57.75
6684-FFEDG,Female,0,No,No,42,Two year,DSL,No,No,Bank transfer (automatic),25.26,1063.69,No,0.27187191292191404,0,Low,0.0
6685-HJBGF,Female,0,Yes,No,52,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic),20.7,1116.6,No,0.4665186868620886,0,Medium,0.0
6686-JFJIB,Female,0,Yes,No,5,Month-to-month,No,No,No,Electronic check,42.22,194.28,No,0.6111543509881964,1,Medium,42.22
6687-AEIGI,Female,0,Yes,Yes,23,Month-to-month,DSL,No,No,Mailed check,94.07,2132.6,No,0.6763739492654711,1,High,94.07
6688-GDAIA,Female,0,Yes,No,13,Two year,No,Yes,Yes,Electronic check,81.03,1026.28,No,0.32944752323194343,0,Low,0.0
6689-DHFIH,Male,1,No,No,51,Month-to-month,No,No,No,Bank transfer (automatic),60.63,3128.13,Yes,0.42449309337293023,0,Medium,0.0
6690-HIIHJ,Male,0,No,No,69,Month-to-month,DSL,No,Yes,Credit card (automatic),72.61,4977.06,No,0.4485487308151716,0,Medium,0.0
6691-IJIEJ,Male,1,Yes,No,3,Two year,No,No,No,Bank transfer (automatic),78.26,234.73,No,0.38748920525396185,0,Medium,0.0
6692-AAGGJ,Female,1,Yes,No,57,Two year,DSL,No,No,Electronic check,25.19,1418.0,No,0.32028388716115574,0,Low,0.0
6693-BDDAG,Female,1,No,Yes,36,Two year,Fiber optic,No,No,Mailed check,50.92,1801.45,Yes,0.42336383119432247,0,Medium,0.0
6694-AEDGA,Female,0,Yes,No,47,Two year,Fiber optic,No,No,Bank transfer (automatic),107.69,5068.65,No,0.42652163604336385,0,Medium,0.0
6695-JJEBF,Female,0,No,Yes,38,Two year,Fiber optic,No,Yes,Electronic check,92.81,3562.3,No,0.49665116155704164,0,Medium,0.0
6696-GEHJJ,Male,0,No,Yes,65,Two year,Fiber optic,No,No,Mailed check,26.81,1724.61,Yes,0.33411758673846825,0,Medium,0.0
6697-IFAGA,Male,0,No,No,12,One year,Fiber optic,Yes,No,Electronic check,46.16,515.89,No,0.41385535596268663,0,Medium,0.0
6698-BCGAF,Female,0,No,No,65,One year,Fiber optic,Yes,No,Bank transfer (automatic),38.62,2522.6,No,0.21601754404026802,0,Low,0.0
6699-DDCGE,Male,0,No,No,59,Month-to-month,Fiber optic,No,No,Mailed check,56.95,3384.03,No,0.5991802000846161,1,Medium,56.95
6700-HHAED,Male,0,No,Yes,40,One year,No,No,No,Bank transfer (automatic),118.2,4733.91,No,0.3092605777847267,0,Low,0.0
6701-FGEEI,Female,1,No,No,31,Month-to-month,Fiber optic,Yes,Yes,Bank transfer (automatic),76.86,2344.41,No,0.5342285333345118,1,Medium,76.86
6702-HHEAJ,Female,1,Yes,Yes,51,Two year,Fiber optic,No,Yes,Bank transfer (automatic),34.12,1690.59,No,0.2680686399567255,0,Low,0.0
6703-HBCCC,Female,0,Yes,No,4,One year,Fiber optic,No,No,Bank transfer (automatic),98.1,351.02,No,0.5220244302110306,1,Medium,98.1
6704-EHAHF,Female,0,No,No,66,Two year,DSL,No,No,Bank transfer (automatic),77.79,5176.41,Yes,0.307844038899791,0,Low,0.0
6705-JAHFA,Female,0,Yes,No,65,Month-to-month,DSL,No,No,Electronic check,105.91,6891.9,No,0.5496840561421787,1,Medium,105.91
6706-ADJCC,Female,0,No,No,51,One year,Fiber optic,Yes,No,Credit card (automatic),67.61,3435.39,No,0.30429343463857855,0,Low,0.0
6707-GJCAB,Male,0,No,Yes,48,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),108.82,5191.67,Yes,0.6425543861732588,1,Medium,108.82
6708-GEJJJ,Male,0,No,No,28,Two year,Fiber optic,No,No,Bank transfer (automatic),105.29,2968.02,No,0.5377642730494654,1,Medium,105.29
6709-HFGHH,Female,0,Yes,No,37,Month-to-month,No,No,Yes,Bank transfer (automatic),24.47,931.82,No,0.427293906121842,0,Medium,0.0
6710-BJFGB,Male,0,Yes,No,69,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),102.09,7074.96,No,0.48852545120841073,0,Medium,0.0
6711-CAAHI,Female,0,Yes,No,7,Month-to-month,Fiber optic,No,Yes,Mailed check,30.02,161.98,No,0.6698392419976109,1,High,30.02
6712-FGCBD,Female,0,Yes,No,58,Month-to-month,No,No,No,Bank transfer (automatic),29.16,1718.28,No,0.35590332762367505,0,Medium,0.0
6713-DHBJH,Female,1,No,No,54,Month-to-month,Fiber optic,No,Yes,Mailed check,34.34,1820.34,No,0.5337089526795284,1,Medium,34.34
6714-DBCIC,Female,0,No,No,1,Two year,Fiber optic,Yes,No,Electronic check,111.87,141.54,Yes,0.584817131416065,1,Medium,111.87
6715-HDCJE,Male,0,No,No,25,Month-to-month,No,Yes,No,Credit card (automatic),68.49,1677.36,No,0.4787431258801604,0,Medium,0.0
6716-FIBHG,Female,0,Yes,Yes,62,One year,Fiber optic,Yes,No,Bank transfer (automatic),50.77,3122.23,No,0.2645223804764487,0,Low,0.0
6717-HBFGC,Male,0,Yes,Yes,16,Month-to-month,No,Yes,No,Credit card (automatic),23.63,405.87,No,0.4668279219539979,0,Medium,0.0
6718-HEJDF,Female,0,Yes,Yes,58,Month-to-month,No,Yes,Yes,Electronic check,29.91,1747.69,No,0.32897963473604575,0,Low,0.0
6719-FIGHI,Female,0,Yes,No,15,Two year,Fiber optic,Yes,No,Credit card (automatic),37.3,512.98,No,0.3617807540465628,0,Medium,0.0
6720-FBEIA,Female,0,No,Yes,57,Month-to-month,DSL,No,No,Electronic check,36.95,2072.72,No,0.5485100598837825,1,Medium,36.95
6721-FICFH,Male,0,Yes,Yes,63,Two year,No,Yes,No,Bank transfer (automatic),26.23,1625.59,No,0.1552682803350139,0,Low,0.0
6722-HCBAJ,Female,0,Yes,No,49,Two year,No,No,No,Electronic check,26.21,1318.62,No,0.3297229690670462,0,Low,0.0
6723-CCFDD,Female,0,No,No,25,Two year,DSL,Yes,No,Bank transfer (automatic),48.39,1221.15,No,0.30925972042241673,0,Low,0.0
6724-BGBEA,Female,0,No,No,16,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),73.82,1149.55,No,0.682762588792512,1,High,73.82
6725-DFIGB,Male,0,Yes,No,45,Two year,Fiber optic,Yes,No,Electronic check,76.56,3420.73,No,0.36170014339937767,0,Medium,0.0
6726-JFJJD,Male,0,No,Yes,67,Month-to-month,No,No,Yes,Mailed check,47.39,3170.62,No,0.3528208517753507,0,Medium,0.0
6727-IHFDI,Male,0,Yes,No,49,Month-to-month,DSL,No,No,Mailed check,26.18,1241.19,Yes,0.47673386750580715,0,Medium,0.0
6728-EGFJI,Female,1,Yes,Yes,42,Month-to-month,Fiber optic,No,No,Mailed check,80.08,3354.66,Yes,0.6339975311181497,1,Medium,80.08
6729-EFIAI,Male,0,Yes,No,47,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),84.93,4021.04,Yes,0.5949445992765663,1,Medium,84.93
6730-HFFFC,Female,1,No,Yes,67,Two year,Fiber optic,No,No,Electronic check,89.22,5967.29,Yes,0.4654477974870989,0,Medium,0.0
6731-IDCCE,Male,0,Yes,No,18,One year,No,No,No,Mailed check,112.64,2056.1,No,0.3558016359499248,0,Medium,0.0
6732-ICHJD,Male,1,Yes,Yes,24,Two year,No,No,No,Bank transfer (automatic),21.71,533.5,No,0.27060789608006725,0,Low,0.0
6733-BEHII,Female,0,No,No,71,Month-to-month,DSL,No,No,Mailed check,39.46,2792.1,No,0.4960881913747708,0,Medium,0.0
6734-JBABH,Male,0,Yes,Yes,17,Two year,DSL,Yes,Yes,Credit card (automatic),76.33,1336.95,No,0.2965499049905231,0,Low,0.0
6735-FHFIG,Female,1,Yes,Yes,50,Month-to-month,DSL,No,Yes,Credit card (automatic),19.02,945.15,No,0.447620348024395,0,Medium,0.0
6736-IAHHF,Female,0,Yes,No,17,Two year,Fiber optic,No,No,Credit card (automatic),23.16,417.2,No,0.43996847748289697,0,Medium,0.0
6737-DIEHF,Male,0,Yes,Yes,57,Two year,Fiber optic,No,No,Mailed check,58.17,3345.64,No,0.36944362301519174,0,Medium,0.0
6738-JGFCJ,Female,0,No,No,63,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),76.64,4869.91,Yes,0.5482705904923271,1,Medium,76.64
6739-IHHHG,Female,0,No,No,70,One year,DSL,No,No,Mailed check,87.64,6112.56,Yes,0.2575903055097475,0,Low,0.0
6740-FEBDA,Male,0,Yes,No,56,Two year,DSL,No,No,Bank transfer (automatic),43.35,2397.71,No,0.24306577112805108,0,Low,0.0
6741-DJBHE,Male,0,Yes,No,16,Month-to-month,DSL,No,No,Mailed check,81.3,1295.61,No,0.6085864261902523,1,Medium,81.3
6742-EAADC,Female,1,No,No,58,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),55.66,3265.8,Yes,0.5608314532316502,1,Medium,55.66
6743-BEEAD,Male,0,Yes,No,66,Two year,Fiber optic,No,No,Mailed check,74.72,4914.47,No,0.33597017043948907,0,Medium,0.0
6744-JEFFI,Female,1,No,No,14,Month-to-month,DSL,No,Yes,Electronic check,86.29,1185.4,Yes,0.6943036831150363,1,High,86.29
6745-CEEBB,Female,1,Yes,Yes,25,Month-to-month,DSL,No,No,Electronic check,43.61,1043.81,No,0.6364346301971273,1,Medium,43.61
6746-CAGGF,Male,0,No,Yes,47,Month-to-month,No,Yes,No,Bank transfer (automatic),54.56,2584.37,No,0.43681230129471477,0,Medium,0.0
6747-HHGCC,Male,0,No,Yes,13,One year,No,No,No,Credit card (automatic),74.41,987.31,No,0.41574174624213656,0,Medium,0.0
6748-EAIIC,Male,0,No,No,8,Month-to-month,DSL,Yes,Yes,Credit card (automatic),41.61,366.32,No,0.5574785772545466,1,Medium,41.61
6749-AFBIE,Male,0,Yes,No,6,Two year,Fiber optic,No,No,Credit card (automatic),113.88,682.86,No,0.6311657447010557,1,Medium,113.88
6750-CFJDG,Female,0,No,No,54,Two year,DSL,No,No,Bank transfer (automatic),91.81,4996.78,No,0.30575530784156113,0,Low,0.0
6751-CCDFH,Female,0,No,No,11,Month-to-month,DSL,Yes,No,Electronic check,82.1,861.7,No,0.6711695204181982,1,High,82.1
6752-EAECG,Male,0,No,No,16,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic),92.38,1484.39,No,0.6587462409826319,1,Medium,92.38
6753-ADIIH,Male,0,Yes,No,72,One year,Fiber optic,No,No,Mailed check,41.88,3013.04,No,0.2571279669634673,0,Low,0.0
6754-FEIEJ,Female,0,No,No,7,Two year,Fiber optic,No,No,Mailed check,18.67,170.44,Yes,0.48562061207726975,0,Medium,0.0
6755-IGDJJ,Female,0,Yes,No,41,Month-to-month,No,Yes,No,Mailed check,84.03,3486.06,Yes,0.45547010772253177,0,Medium,0.0
6756-JBGHA,Female,0,Yes,No,36,Two year,Fiber optic,No,No,Mailed check,116.39,4237.68,No,0.42250547092581303,0,Medium,0.0
6757-JFDIG,Female,0,No,Yes,19,Month-to-month,Fiber optic,Yes,No,Mailed check,85.19,1603.83,No,0.6209143334019843,1,Medium,85.19
6758-EFEII,Male,0,Yes,No,0,Month-to-month,Fiber optic,No,No,Mailed check,35.76,0.0,No,0.7262454776159721,1,High,35.76
6759-JHGEH,Female,1,No,No,8,Month-to-month,DSL,No,No,Credit card (automatic),105.58,813.91,No,0.6935621080416787,1,High,105.58
6760-CJJAB,Female,0,No,Yes,23,One year,Fiber optic,No,No,Credit card (automatic),77.05,1796.42,No,0.5308547326652584,1,Medium,77.05
6761-IBGBE,Male,0,No,No,33,Month-to-month,DSL,No,No,Mailed check,80.99,2705.99,Yes,0.5868121591031714,1,Medium,80.99
6762-BEIDC,Female,0,No,Yes,35,Two year,DSL,No,Yes,Bank transfer (automatic),70.36,2497.82,No,0.31808875282850546,0,Low,0.0
6763-BFEIE,Female,1,No,No,3,Two year,DSL,Yes,Yes,Electronic check,92.87,327.65,Yes,0.46312859251630367,0,Medium,0.0
6764-FBIID,Male,0,Yes,Yes,28,Two year,DSL,No,No,Mailed check,115.84,3249.73,No,0.39415859870503245,0,Medium,0.0
6765-IBJDG,Male,0,No,No,15,Month-to-month,Fiber optic,No,Yes,Mailed check,56.22,814.74,Yes,0.6985980027495403,1,High,56.22
6766-DFBJH,Male,1,Yes,No,7,Month-to-month,No,No,Yes,Bank transfer (automatic),77.25,550.87,No,0.5156678795032738,1,Medium,77.25
6767-GFDBE,Female,0,Yes,No,38,Month-to-month,No,Yes,No,Credit card (automatic),105.13,3981.2,No,0.4400570839756649,0,Medium,0.0
6768-EHBFD,Female,0,No,No,57,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),107.65,6119.43,Yes,0.5975465748294879,1,Medium,107.65
6769-DGAEG,Male,0,Yes,No,11,Month-to-month,DSL,No,No,Electronic check,101.95,1141.49,No,0.6913679208360411,1,High,101.95
6770-FEJDJ,Male,1,Yes,No,43,Month-to-month,DSL,Yes,No,Electronic check,75.2,3203.91,No,0.4807423208992638,0,Medium,0.0
6771-HIICI,Female,0,No,No,3,Two year,DSL,Yes,No,Bank transfer (automatic),113.5,345.0,No,0.36657414325636556,0,Medium,0.0
6772-BAHIH,Male,0,Yes,Yes,24,One year,DSL,No,Yes,Mailed check,35.33,812.03,No,0.2969899413211053,0,Low,0.0
6773-CGCAI,Male,0,Yes,No,69,Two year,Fiber optic,No,No,Credit card (automatic),38.73,2711.46,No,0.2598019491319209,0,Low,0.0
6774-JBGAI,Male,0,Yes,No,66,Two year,No,No,No,Mailed check,40.14,2608.11,Yes,0.181652257586795,0,Low,0.0
6775-CIIBD,Female,0,No,No,38,Month-to-month,Fiber optic,No,Yes,Mailed check,59.05,2287.1,No,0.6101683323255032,1,Medium,59.05
6776-HEDFD,Female,0,No,Yes,23,Two year,No,Yes,No,Mailed check,86.07,2029.57,No,0.32261935539770314,0,Low,0.0
6777-DGIFH,Female,0,No,Yes,5,Month-to-month,Fiber optic,No,No,Mailed check,60.92,278.14,No,0.7855185778232827,1,High,60.92
6778-FEEDA,Female,0,Yes,No,71,Month-to-month,Fiber optic,Yes,Yes,Credit card (automatic),114.89,8116.46,No,0.46648638727629255,0,Medium,0.0
6779-CDBED,Female,0,No,No,32,Month-to-month,No,No,No,Bank transfer (automatic),42.54,1314.44,No,0.5097546976594619,1,Medium,42.54
6780-AACIC,Female,0,No,Yes,47,Month-to-month,Fiber optic,No,No,Electronic check,101.07,4714.86,No,0.7306410959431966,1,High,101.07
6781-CCDCB,Male,0,Yes,No,66,Month-to-month,Fiber optic,No,No,Electronic check,97.77,6494.34,No,0.5899563137234554,1,Medium,97.77
6782-FFHJB,Female,0,Yes,Yes,1,Month-to-month,DSL,Yes,No,Credit card (automatic),51.76,74.76,No,0.6175984600290964,1,Medium,51.76
6783-DIBJH,Female,0,No,No,37,Two year,DSL,Yes,No,Bank transfer (automatic),66.01,2401.58,No,0.2537882358196763,0,Low,0.0
6784-FCBGC,Male,0,No,No,39,Two year,No,No,Yes,Credit card (automatic),95.68,3777.66,No,0.26780437552811315,0,Low,0.0
6785-CFEHA,Female,0,No,No,55,One year,DSL,Yes,No,Mailed check,105.13,5797.65,No,0.22830652988327613,0,Low,0.0
6786-FHGIC,Female,0,Yes,Yes,20,One year,Fiber optic,No,No,Credit card (automatic),87.61,1795.17,No,0.452990077175785,0,Medium,0.0
6787-HACGD,Male,0,No,Yes,34,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),112.07,3831.72,No,0.6925883156821862,1,High,112.07
6788-EHJCH,Male,0,Yes,No,66,One year,Fiber optic,No,No,Electronic check,81.25,5350.06,No,0.3680938000551153,0,Medium,0.0
6789-CDIFC,Male,0,Yes,No,59,Month-to-month,DSL,No,No,Credit card (automatic),59.4,3461.34,No,0.45974134472024747,0,Medium,0.0
6790-FABFE,Female,1,Yes,No,22,Month-to-month,DSL,Yes,Yes,Electronic check,81.55,1745.74,Yes,0.5410717575425512,1,Medium,81.55
6791-DBIBA,Male,0,No,No,64,Month-to-month,Fiber optic,Yes,No,Electronic check,80.42,5157.86,Yes,0.5569875592099635,1,Medium,80.42
6792-EAECB,Female,0,No,No,62,One year,Fiber optic,No,Yes,Electronic check,74.35,4609.97,No,0.33147601885151917,0,Medium,0.0
6793-AIJDC,Female,1,No,Yes,22,One year,DSL,No,No,Bank transfer (automatic),49.25,1091.49,No,0.36493783906356064,0,Medium,0.0
6794-GDDCG,Female,0,No,Yes,41,Month-to-month,No,No,No,Mailed check,86.06,3574.84,No,0.5773285829418847,1,Medium,86.06
6795-CHDIA,Female,0,Yes,No,63,Month-to-month,No,Yes,No,Mailed check,99.68,6320.18,No,0.3823818288111889,0,Medium,0.0
6796-AGABH,Male,0,No,No,65,Two year,Fiber optic,No,No,Bank transfer (automatic),115.8,7512.69,Yes,0.37680415241579995,0,Medium,0.0
6797-GIBHJ,Male,0,No,No,40,Two year,Fiber optic,No,No,Mailed check,68.75,2731.85,No,0.5177610798771454,1,Medium,68.75
6798-JDDCA,Female,0,Yes,No,19,Month-to-month,DSL,No,No,Mailed check,94.74,1778.47,No,0.6936751611948742,1,High,94.74
6799-JBHBA,Male,0,Yes,Yes,8,Month-to-month,No,No,Yes,Mailed check,99.8,842.46,No,0.5812783445249238,1,Medium,99.8
6800-GHFBI,Female,0,Yes,No,56,Month-to-month,No,No,No,Credit card (automatic),86.75,4898.82,No,0.44433541591812026,0,Medium,0.0
